User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
992,Yến mạch,Grains,181,36.1,86.2,37,4.4,1.7,89,274,Bữa sáng,461
52,Bánh mỳ,Grains,406,5.7,59.6,17.6,6.7,33.2,611,164,Bữa trưa,556
66,Bông cải xanh,Vegetables,87,24.3,58,24.7,6.1,22.7,538,114,Bữa trưa,426
165,Hạt,Snack,390,10.1,54.4,45.5,9.1,28.5,792,258,Bữa trưa,364
825,Cơm,Grains,284,42.5,94,15.6,6.7,0.7,756,225,Bữa sáng,879
902,Quả táo,Fruits,461,15.3,99.2,11.7,5.7,49.4,904,141,Bữa trưa,475
469,Yến mạch,Grains,162,2,75.1,16.6,3.8,20.5,67,104,Bữa sáng,568
637,Bỏng ngô,Snack,196,44.6,85.8,26.8,6.1,38.9,781,13,Bữa phụ,950
77,Paneer,Dairy,363,25.2,94.1,47.7,4.5,5.6,534,134,Bữa sáng,577
61,Hạt,Snack,349,3.9,97.6,2.4,9.1,49.1,323,222,Bữa tối,850
364,Cà phê,Beverages,420,23.7,20.2,19.6,3.4,49.8,399,169,Bữa tối,101
168,Rau chân vịt,Vegetables,233,10.7,32.6,38.9,6.1,24.7,191,47,Bữa tối,688
646,Sữa,Dairy,212,17.9,73.3,12.4,6.4,11.1,74,73,Bữa trưa,950
546,Quả cam,Fruits,507,6.8,40.8,27.3,2.8,31,90,270,Bữa trưa,618
485,Thịt lợn Chop,Meat,579,27.7,33.3,42.6,2,9.3,289,116,Bữa tối,767
317,Bánh mỳ,Grains,218,3.2,75.3,40.7,9.1,29.6,342,177,Bữa tối,239
175,Quả dâu,Fruits,455,36.6,98.6,14.9,3.9,47.4,388,1,Bữa trưa,357
792,Cookie,Snack,223,40.6,13.1,15,3,27.4,176,123,Bữa tối,632
395,Cơm,Grains,547,31.2,26,41.3,2.5,17.7,538,1,Bữa phụ,124
331,Bỏng ngô,Snack,389,22.8,77,2.4,0.7,48.3,131,249,Bữa phụ,344
4,Chip,Snack,240,26.3,48.2,21.8,9.1,14,151,155,Bữa phụ,690
94,Nước cam,Beverages,535,23.4,7.7,23.2,9.5,10.4,737,23,Bữa sáng,429
319,Nước cam,Beverages,449,32,14.8,8.2,1.3,10.8,603,3,Bữa sáng,579
896,Yến mạch,Grains,558,3.1,32.3,2.7,7.8,5.6,960,72,Bữa tối,737
816,Da ua,Dairy,120,17.1,90.9,25.3,1.3,32.7,823,218,Bữa sáng,239
597,Rau chân vịt,Vegetables,59,45.7,21.9,19.9,8.4,9.5,817,93,Bữa phụ,294
75,Yến mạch,Grains,571,20.3,83.7,10,0.8,27.1,812,286,Bữa sáng,717
311,Yến mạch,Grains,483,22.2,99.3,3.9,6.4,25.8,92,45,Bữa trưa,986
1,Cookie,Snack,231,21.7,16.1,30.2,7,13.1,865,292,Bữa tối,668
289,Bỏng ngô,Snack,53,18.9,20.3,42,3.9,31.7,13,259,Bữa sáng,857
31,Phô mai,Dairy,400,34.1,38.9,11.7,8.1,36.8,265,165,Bữa sáng,832
914,Cơm,Grains,181,42.4,25.5,17.8,1.4,9.1,592,180,Bữa phụ,889
82,Quả táo,Fruits,93,23.5,65.2,34.3,4.4,48.2,867,254,Bữa phụ,999
181,Cookie,Snack,475,48.9,64.9,32.9,3,43.8,539,224,Bữa sáng,608
853,Quả nho,Fruits,362,46.7,19.3,40.1,9.3,17.5,213,223,Bữa phụ,993
679,Phô mai,Dairy,75,37.5,44.7,10.2,4.9,3.6,43,29,Bữa sáng,506
964,Sữa lắc,Beverages,421,43.2,6,26.1,8.5,4.9,273,292,Bữa trưa,628
837,Nước cam,Beverages,457,49.5,68.9,34,5.1,12.7,47,229,Bữa trưa,572
982,Phô mai,Dairy,367,9.1,29.8,43.2,2.9,14.2,230,155,Bữa phụ,421
225,Trứng,Meat,232,45.3,77.5,48.9,7.9,5,825,290,Bữa sáng,361
398,Chip,Snack,71,31.5,35.5,34.7,7.2,2.6,807,252,Bữa sáng,737
374,Trứng,Meat,264,1.6,64.4,28.6,7.6,45.8,431,126,Bữa phụ,176
774,Quả nho,Fruits,499,32.3,39.5,44.1,2.7,46.1,878,204,Bữa sáng,772
290,Ức gà,Meat,395,23.4,60.7,34.2,1.4,38.9,434,191,Bữa trưa,254
116,Nước cam,Beverages,339,17.8,72,24.7,9,5.7,884,108,Bữa phụ,660
890,Phô mai,Dairy,218,33.5,6.6,14.1,9,27.2,457,263,Bữa phụ,893
103,Cà chua,Vegetables,175,5.2,84,37,3.6,6.9,338,184,Bữa sáng,707
956,Hạt,Snack,241,18.7,67.7,11.8,1,8.8,212,63,Bữa trưa,229
641,Cơm,Grains,554,9.4,65.4,27.7,2.6,13.3,284,231,Bữa tối,638
87,Bông cải xanh,Vegetables,158,19.4,62.3,12.7,5.7,41.5,703,158,Bữa tối,610
427,Quả cam,Fruits,146,30.3,95.4,38.8,5,27,849,167,Bữa trưa,295
994,Nước,Beverages,465,21.7,29.8,18.5,8.3,27.9,587,19,Bữa phụ,435
39,Nước,Beverages,421,6.7,95.5,40.6,2,20.7,24,183,Bữa trưa,965
508,Trứng,Meat,540,30.1,99,38.9,8,0.4,308,263,Bữa tối,292
271,Thịt bò bít tết,Meat,113,2.3,39.7,48.3,2.9,49.3,488,214,Bữa tối,746
736,Nước cam,Beverages,238,17.8,10.4,5.1,4.2,33.9,608,185,Bữa trưa,720
427,Quả cam,Fruits,497,10.7,61.4,18.5,2.5,28.7,802,285,Bữa tối,694
453,Chuối,Fruits,168,33.3,66.1,34.1,5.6,19.5,198,85,Bữa tối,461
543,Trứng,Meat,250,19.8,45,31.9,0.2,14.5,639,122,Bữa phụ,192
842,Quả nho,Fruits,446,22.4,54.7,48.3,1.1,36.5,559,152,Bữa trưa,623
52,Mì ống,Grains,255,15.8,81,28.8,3.7,42.5,299,111,Bữa trưa,477
377,Quả nho,Fruits,227,36,24.1,34.9,2.7,32.5,623,135,Bữa sáng,247
986,Phô mai,Dairy,103,9.9,74.4,44.4,6.7,33.6,516,299,Bữa tối,313
1000,Phô mai,Dairy,279,3.2,7.6,25.5,1.6,31.4,265,182,Bữa tối,864
476,Paneer,Dairy,109,49.5,72.5,36.9,5.5,47.5,528,13,Bữa phụ,752
842,Quả nho,Fruits,515,3.5,92.3,19.1,0.7,34,581,299,Bữa tối,411
833,Thịt lợn Chop,Meat,80,19.5,78.7,49.3,0.1,5.9,987,227,Bữa trưa,880
666,Nước cam,Beverages,180,34.9,85.8,16.8,3.8,18.7,171,181,Bữa trưa,779
338,Cà chua,Vegetables,546,46.2,84.9,15.5,7.7,36.1,158,51,Bữa sáng,289
973,Sôcôla,Snack,321,18.9,27.8,20.8,4.8,18.1,378,232,Bữa trưa,880
341,Cà rốt,Vegetables,174,29.7,95,14.7,2.7,37.4,314,182,Bữa tối,321
990,Bông cải xanh,Vegetables,226,34,53.3,47.2,2.5,42.2,635,169,Bữa sáng,202
882,Cà chua,Vegetables,491,40.1,98.6,10.1,9.8,36,886,218,Bữa trưa,674
766,Trứng,Meat,597,36,86.6,40.2,7,11.1,939,219,Bữa sáng,466
125,Quả dâu,Fruits,434,37.6,91.3,38.3,8,17.5,417,75,Bữa sáng,314
191,Thịt lợn Chop,Meat,548,20.6,97.1,7.7,2.8,10,279,141,Bữa trưa,558
516,Hạt,Snack,113,39.1,22.4,6.3,0.1,29.1,938,26,Bữa trưa,898
712,Bỏng ngô,Snack,530,43.8,89.8,45.7,7.1,49.8,146,185,Bữa trưa,659
926,Thịt lợn Chop,Meat,425,48.1,18.5,4,8.4,28.7,182,237,Bữa trưa,847
984,Quả cam,Fruits,253,7.1,17.7,9.8,2,12.9,642,123,Bữa sáng,583
457,Bông cải xanh,Vegetables,349,5.7,65.1,31,4.9,45.1,894,215,Bữa trưa,213
380,Bánh mỳ,Grains,389,2.7,30.8,19.3,0.2,13.1,524,83,Bữa sáng,710
21,Hạt,Snack,543,19,99,42.6,8.2,6.8,646,92,Bữa phụ,157
837,Quả táo,Fruits,380,28.7,5.7,28.9,4.4,26.2,331,262,Bữa tối,135
857,Phô mai,Dairy,510,3.5,31.3,45.5,5,28.6,279,98,Bữa phụ,249
404,Trà xanh,Beverages,252,16.2,98.5,4.6,1,30.6,819,71,Bữa tối,897
295,Rau chân vịt,Vegetables,328,19,77.2,13.6,6.2,16.7,951,32,Bữa phụ,451
630,Rau chân vịt,Vegetables,63,37.8,97.7,32.9,1.5,49,974,223,Bữa trưa,117
539,Thịt lợn Chop,Meat,78,19.2,77.6,37.2,0.1,30.1,743,119,Bữa tối,934
913,Bánh mỳ,Grains,375,34.3,88.9,26.4,9.1,35.7,79,120,Bữa phụ,896
911,Chip,Snack,378,31.5,73.7,26.5,6.4,27,901,55,Bữa phụ,659
158,Nước cam,Beverages,335,9.4,9.9,6.2,6.7,15.3,147,205,Bữa phụ,508
404,Cà phê,Beverages,274,36.7,70.8,37,3.6,23.9,863,213,Bữa trưa,146
314,Cà phê,Beverages,149,7.3,48.1,7,4.6,10.5,427,177,Bữa trưa,378
702,Thịt lợn Chop,Meat,333,32.3,70.8,15.7,5.6,13.2,540,252,Bữa tối,817
488,Quả táo,Fruits,484,19.6,58.2,32.5,8.4,48.2,289,195,Bữa tối,528
189,Bông cải xanh,Vegetables,165,50,60.4,35.5,9.4,32.5,165,252,Bữa phụ,567
398,Cà rốt,Vegetables,404,23.8,7.9,15,3.8,8.6,995,229,Bữa tối,423
67,Cà phê,Beverages,387,10.7,93.8,42.1,9.4,37.2,495,166,Bữa sáng,860
530,Nước cam,Beverages,238,46.5,62.1,11.4,0.5,32.7,639,263,Bữa tối,660
258,Trứng,Meat,215,3,29.8,5.7,8.2,7,50,150,Bữa tối,813
274,Thịt bò bít tết,Meat,276,6.2,41.4,23.5,1.4,21,716,70,Bữa tối,781
867,Cà phê,Beverages,373,1.5,49.1,28.9,9.6,10.9,824,182,Bữa sáng,276
69,Trứng,Meat,409,15.2,15.6,17,0.5,37.1,554,103,Bữa sáng,234
18,Quả cam,Fruits,502,36.8,76.5,39.1,3.8,44.8,445,64,Bữa sáng,167
859,Phô mai,Dairy,368,31.8,94.5,31.2,1.3,22,536,131,Bữa trưa,755
841,Hạt,Snack,366,43,93,32.4,0.9,43.1,795,295,Bữa trưa,593
313,Cà rốt,Vegetables,222,9.9,54,28.7,8.4,9.3,792,135,Bữa trưa,436
720,Thịt lợn Chop,Meat,348,16.8,21.2,29.5,1.2,22.6,568,51,Bữa trưa,853
824,Cà phê,Beverages,549,11.9,82.9,38.5,4.2,3.4,404,69,Bữa tối,664
312,Paneer,Dairy,572,28.6,79.9,24,3.5,37.1,745,102,Bữa trưa,796
468,Thịt lợn Chop,Meat,158,18.4,48.1,46.8,5.4,20,803,123,Bữa tối,714
835,Mì ống,Grains,164,16.5,40,19,0.2,47,518,218,Bữa phụ,511
358,Chip,Snack,331,5.6,92.4,17.1,4.5,28,185,299,Bữa tối,717
597,Hạt,Snack,564,10.1,92.5,11.9,3.1,49.8,479,77,Bữa trưa,258
572,Chip,Snack,303,10.8,73.3,4.4,1.5,26.6,764,81,Bữa tối,433
14,Ức gà,Meat,287,27.4,11,2.9,5.4,8.8,433,207,Bữa sáng,832
168,Bỏng ngô,Snack,201,14.7,87.2,12.3,8,4.2,720,81,Bữa sáng,473
53,Cà chua,Vegetables,571,44.1,49.3,24.4,1,45.2,376,9,Bữa trưa,696
167,Quả dâu,Fruits,259,18.2,53.6,21.1,8.5,36,980,179,Bữa trưa,575
348,Bánh mỳ,Grains,285,10.2,7,43.9,7.6,3.9,853,131,Bữa trưa,332
47,Quả cam,Fruits,361,27.7,19.5,12.8,5.7,42.1,95,72,Bữa sáng,587
397,Nước,Beverages,242,22.3,99.6,41.7,7.2,45.9,81,230,Bữa tối,295
76,Bông cải xanh,Vegetables,469,33.4,26.9,35.4,2.8,4.4,200,267,Bữa sáng,325
675,Trà xanh,Beverages,437,30.2,13.3,11.4,6.6,20.6,353,164,Bữa sáng,515
120,Quinoa,Grains,108,43.1,11.7,4.2,5.1,1.5,681,225,Bữa phụ,101
258,Thịt lợn Chop,Meat,71,5.8,11.7,13.8,1.1,8,696,202,Bữa sáng,196
473,Chuối,Fruits,519,35.3,21.5,9,0.8,26.9,500,105,Bữa tối,468
506,Trà xanh,Beverages,106,48,8.2,2.6,7.2,23.3,763,236,Bữa sáng,488
288,Thịt bò bít tết,Meat,391,39.5,6.8,30.9,4,19.3,881,27,Bữa sáng,905
647,Quả dâu,Fruits,433,26.5,95.7,45.3,2.7,39.8,144,189,Bữa phụ,974
229,Thịt lợn Chop,Meat,561,12.9,75.7,40.7,8.8,29.8,447,217,Bữa trưa,979
974,Quả nho,Fruits,302,23.2,12,48.7,7.1,2.6,682,197,Bữa trưa,610
372,Bánh mỳ,Grains,373,41.8,21.2,48.7,6.9,5.2,434,291,Bữa sáng,358
919,Hạt,Snack,446,9.7,55.1,17.7,5.1,14.5,708,61,Bữa sáng,481
709,Nước,Beverages,426,8.6,7.4,48.6,1.6,49.8,683,121,Bữa sáng,977
140,Nước,Beverages,95,24.2,26.4,20.9,3.5,19,478,12,Bữa sáng,456
734,Quả dâu,Fruits,188,23.8,24.6,19.5,0.5,14.6,915,59,Bữa phụ,429
533,Quả cam,Fruits,129,15.2,85.3,10.7,6.9,21.5,793,131,Bữa tối,550
691,Rau chân vịt,Vegetables,419,7.4,17.5,41.7,9.2,25.2,393,280,Bữa sáng,220
363,Sữa lắc,Beverages,311,32.6,69.3,4,8,4.6,293,108,Bữa tối,984
346,Ức gà,Meat,189,29.2,63.4,22.9,4.4,2.5,789,172,Bữa phụ,874
531,Quả cam,Fruits,308,21.7,43.9,19.2,1,17.6,726,189,Bữa sáng,328
128,Mì ống,Grains,84,10.2,71.9,5.1,2.2,30.1,637,126,Bữa sáng,392
860,Quả nho,Fruits,551,10.2,49.8,2.1,8.7,43.2,784,203,Bữa tối,144
753,Sữa lắc,Beverages,134,24.6,77.9,47,3.1,47.5,371,271,Bữa tối,113
522,Cá hồi,Meat,133,37.3,8.7,17.9,2.6,49.1,481,55,Bữa phụ,339
323,Bánh mỳ,Grains,386,45,16.9,9.8,7.9,12.5,360,283,Bữa phụ,854
878,Thịt bò bít tết,Meat,196,45.4,84.3,42.1,2.7,19.6,309,158,Bữa sáng,165
79,Quinoa,Grains,445,37.8,9.5,22.6,6.6,8.1,80,40,Bữa sáng,309
479,Phô mai,Dairy,450,3.4,49.6,20.8,2.9,16.2,26,203,Bữa trưa,383
23,Cookie,Snack,59,23.9,48.3,22.3,1.3,7.7,204,134,Bữa phụ,264
449,Yến mạch,Grains,371,35.5,43.2,33.6,7.7,48.6,253,195,Bữa tối,933
869,Cà rốt,Vegetables,569,6.3,98,5.8,7.9,34.6,71,52,Bữa trưa,381
977,Cá hồi,Meat,420,2.2,41.1,29.3,2.5,39.6,470,158,Bữa trưa,399
435,Cà chua,Vegetables,150,48.8,95.4,16.3,0,13.8,174,67,Bữa phụ,801
156,Quinoa,Grains,506,24.4,73.2,8.4,0.6,31.7,215,9,Bữa tối,343
170,Sôcôla,Snack,197,19.4,22.3,22.6,0.2,39,324,239,Bữa tối,251
752,Quả nho,Fruits,71,28.3,23.9,46.6,9.4,46.5,729,143,Bữa sáng,172
769,Cơm,Grains,371,48.6,13.8,41.9,2.2,21.4,338,138,Bữa sáng,224
797,Cà phê,Beverages,389,40.5,86,46.3,1.6,41,802,27,Bữa tối,336
892,Thịt lợn Chop,Meat,250,13.1,44.6,20.1,2.2,12.1,807,51,Bữa trưa,491
431,Nước,Beverages,307,43.4,26,47.6,3.2,34.4,187,39,Bữa tối,361
378,Paneer,Dairy,495,16.3,64.3,10.1,2.1,47.6,623,203,Bữa sáng,380
876,Rau chân vịt,Vegetables,133,20.1,94.2,22,7.3,33.5,245,72,Bữa sáng,907
424,Thịt lợn Chop,Meat,50,28.9,96.8,7.6,2.9,29.6,217,83,Bữa tối,889
548,Cookie,Snack,456,26.1,64,14.9,3.5,9.9,426,283,Bữa tối,561
276,Trà xanh,Beverages,373,17.2,54.9,28.8,4.8,4.4,626,270,Bữa tối,725
815,Cơm,Grains,95,19.6,30.2,35.1,5.1,41.6,169,111,Bữa sáng,668
657,Yến mạch,Grains,115,25.8,33.5,42.7,9.8,38.3,444,200,Bữa trưa,805
451,Quả táo,Fruits,528,6.6,69.9,43.8,5.4,32.8,296,135,Bữa phụ,923
315,Quả táo,Fruits,226,17,90,14.3,1.5,32.5,921,285,Bữa sáng,849
700,Sôcôla,Snack,68,47.4,48.5,32.1,9.2,34.8,239,146,Bữa tối,524
214,Cà rốt,Vegetables,270,10.8,9,27.6,2,27.8,52,259,Bữa sáng,753
263,Cà phê,Beverages,311,12.6,93.2,17.2,5.7,44.5,618,3,Bữa tối,983
506,Sôcôla,Snack,439,46.9,34.8,23.1,6.5,23.1,983,16,Bữa phụ,841
718,Sữa lắc,Beverages,532,43,98.4,45.4,0.6,21.8,29,268,Bữa sáng,743
290,Bánh mỳ,Grains,446,47.3,31.2,49.6,5.2,44.9,270,142,Bữa trưa,707
393,Trà xanh,Beverages,330,5.6,78.9,32.5,8.7,27.3,850,202,Bữa trưa,882
938,Bơ,Dairy,500,25.4,97.5,16.5,0.1,42.8,242,266,Bữa sáng,619
782,Phô mai,Dairy,78,41.2,78.3,8.1,8.3,42.4,361,274,Bữa trưa,765
198,Nước cam,Beverages,276,12.8,91.6,17.3,9.5,26.9,307,191,Bữa sáng,362
432,Trà xanh,Beverages,514,10.4,33.5,37.2,1.2,26.6,566,158,Bữa sáng,426
890,Sôcôla,Snack,352,40.3,57.1,8,9.2,7.4,447,70,Bữa tối,114
355,Quinoa,Grains,528,29.6,13.5,29.8,5.1,47.2,704,77,Bữa sáng,856
925,Nước cam,Beverages,423,3.4,50.1,46.1,1.3,43,201,231,Bữa sáng,864
807,Bông cải xanh,Vegetables,221,20.7,92.6,47.2,2.3,19.5,232,274,Bữa tối,886
267,Nước,Beverages,146,31.3,23.2,26.1,5.3,5.5,490,99,Bữa tối,767
747,Cà rốt,Vegetables,64,11.6,92.1,47.8,8.5,31.6,744,273,Bữa trưa,316
38,Mì ống,Grains,476,29.6,57.5,24.1,1.7,1.3,825,114,Bữa trưa,985
359,Bông cải xanh,Vegetables,297,45.9,40.5,35.1,9.1,49.1,584,119,Bữa sáng,332
892,Mì ống,Grains,445,12.9,21.7,29.2,0.7,34,131,148,Bữa sáng,207
126,Sữa,Dairy,425,42.7,73.2,1.3,8.5,9.8,628,151,Bữa sáng,107
775,Phô mai,Dairy,488,1.2,77.8,31.7,9.1,13.4,610,128,Bữa phụ,550
302,Cà rốt,Vegetables,359,31.9,69.6,27.3,3.2,9.8,153,182,Bữa trưa,139
563,Sôcôla,Snack,497,12.4,40.1,24.6,1.9,16.2,32,86,Bữa trưa,340
269,Chip,Snack,423,13.8,18.8,48.1,1.3,0.8,821,85,Bữa trưa,966
768,Hạt,Snack,343,23.8,79.3,35.9,4.8,40.9,303,31,Bữa tối,387
977,Cookie,Snack,245,7.4,29.2,43.8,0.5,28.1,40,300,Bữa sáng,279
982,Trà xanh,Beverages,568,25,43.4,29,0.9,45.6,973,33,Bữa sáng,314
408,Nước cam,Beverages,534,5.9,68,26,6.1,46.4,528,198,Bữa trưa,562
840,Cà chua,Vegetables,328,23.1,41.7,47.2,2.7,3.6,913,215,Bữa phụ,999
57,Bánh mỳ,Grains,594,22.2,49.5,39.2,0.4,43.7,459,68,Bữa tối,410
510,Quinoa,Grains,148,36.8,20.5,47,6,31.8,706,192,Bữa sáng,501
251,Nước,Beverages,438,9.1,31.2,6.4,0.9,24.7,682,114,Bữa phụ,468
313,Quả cam,Fruits,575,12.4,53,21.4,4.2,32.2,246,7,Bữa sáng,195
170,Cà phê,Beverages,323,7.2,26.4,25.3,1.8,42.2,738,100,Bữa trưa,738
397,Cookie,Snack,148,1.9,60.6,40.8,5.4,32.3,217,203,Bữa tối,628
187,Cà chua,Vegetables,416,31.8,70.4,2.9,1.2,2.4,190,247,Bữa phụ,823
32,Quả táo,Fruits,363,21.1,86.1,31.5,0.1,27.8,159,120,Bữa sáng,366
189,Cà rốt,Vegetables,246,36.7,18.4,7,6.4,5.2,686,260,Bữa sáng,323
65,Quả táo,Fruits,200,28.9,82.8,49.6,10,18.2,776,134,Bữa trưa,829
452,Cookie,Snack,407,47,14.7,11.9,7.2,2,684,75,Bữa phụ,231
903,Quả cam,Fruits,420,6.8,89,1.6,8.6,33.8,932,239,Bữa sáng,311
565,Chip,Snack,421,20.8,41,37.6,8.4,20.7,572,212,Bữa sáng,836
768,Cà phê,Beverages,321,40.8,52.2,15.2,7,11.1,289,172,Bữa trưa,613
631,Ức gà,Meat,529,13.7,95.3,5.1,5.2,32.7,871,215,Bữa trưa,504
981,Cookie,Snack,127,44.1,47.5,21.4,3.7,5.7,867,79,Bữa tối,859
121,Mì ống,Grains,255,37,62.8,11.9,2.1,33.3,376,179,Bữa sáng,759
125,Cà chua,Vegetables,70,48.9,30.4,4.2,3.5,30,903,228,Bữa sáng,851
708,Ức gà,Meat,589,1,86.3,28.1,1.1,7.1,119,271,Bữa tối,428
590,Trà xanh,Beverages,287,4.2,82.1,16.5,3.7,5,624,294,Bữa tối,872
17,Trà xanh,Beverages,91,45.3,5.7,30,7.9,20.3,920,262,Bữa trưa,528
919,Trứng,Meat,258,18.1,25.5,26.3,4.6,14.7,48,205,Bữa tối,613
143,Quinoa,Grains,286,28.2,12,23.8,5.4,34.4,934,112,Bữa phụ,359
729,Phô mai,Dairy,318,35.6,50.6,15.8,4,17.3,432,31,Bữa phụ,296
179,Trà xanh,Beverages,588,31.4,49.2,34.1,7.9,17.1,409,220,Bữa trưa,133
56,Cà rốt,Vegetables,185,36,99.9,12.6,1.1,20.3,106,20,Bữa trưa,622
35,Phô mai,Dairy,455,4.9,7.3,34.7,4.5,9.9,995,137,Bữa sáng,530
741,Quả cam,Fruits,96,12.9,38.9,21.4,8.2,6.1,921,90,Bữa phụ,713
566,Thịt bò bít tết,Meat,178,21,74.7,14.5,0.3,12.9,403,141,Bữa sáng,1000
830,Cà phê,Beverages,248,10.9,68.7,5,1.8,41.5,15,26,Bữa trưa,167
585,Paneer,Dairy,392,30.2,67.3,8.1,8.3,7.2,707,186,Bữa trưa,981
301,Thịt lợn Chop,Meat,452,6.7,82.6,16.9,3.9,14.3,785,105,Bữa sáng,337
57,Quả táo,Fruits,250,47.1,19.1,37.1,8.7,44.7,686,246,Bữa phụ,696
673,Cá hồi,Meat,397,22.5,90.6,24.5,5.8,12,775,264,Bữa trưa,719
893,Sôcôla,Snack,459,40.5,21.1,5.6,3.4,42.6,77,212,Bữa trưa,866
789,Phô mai,Dairy,544,40,70.9,32.4,1.5,26.7,936,103,Bữa sáng,652
624,Cookie,Snack,69,23.7,31.2,7.3,0.1,31,575,267,Bữa phụ,710
192,Quả dâu,Fruits,580,2.2,39.1,17,6.5,34.2,195,183,Bữa tối,136
703,Quả dâu,Fruits,456,12.7,50.7,6.4,9.6,24.8,221,106,Bữa tối,430
236,Mì ống,Grains,346,23.8,72.8,22.4,1.8,32.9,450,296,Bữa tối,723
50,Paneer,Dairy,481,32,83.2,13.8,6.9,37.6,983,6,Bữa tối,336
618,Phô mai,Dairy,66,13.8,71.6,27.2,8.6,20,952,177,Bữa trưa,245
461,Chip,Snack,208,6.3,62,17.1,5.3,4.6,71,248,Bữa phụ,799
99,Yến mạch,Grains,348,14.7,25.6,50,8.6,27.7,216,107,Bữa sáng,325
930,Bơ,Dairy,578,41.7,16,31.8,0.9,28.4,116,202,Bữa trưa,252
123,Bơ,Dairy,160,9.4,45.4,34.8,3.5,4.4,279,172,Bữa tối,233
192,Bông cải xanh,Vegetables,252,15.6,16.5,39,7.3,8,469,57,Bữa phụ,686
426,Rau chân vịt,Vegetables,328,3.5,47.7,28.1,2.8,24.2,286,189,Bữa trưa,187
928,Sôcôla,Snack,80,21.3,47.1,30.7,5.8,18.6,575,47,Bữa trưa,468
985,Cà rốt,Vegetables,261,48,79.1,24.7,5.4,14.4,400,206,Bữa sáng,454
769,Cà chua,Vegetables,164,31,76.4,11.8,9.9,7,984,6,Bữa trưa,514
505,Trứng,Meat,434,26.7,51.8,32.1,2,35.8,593,297,Bữa trưa,308
576,Yến mạch,Grains,257,19.2,19.9,48.4,2.3,21.1,281,54,Bữa phụ,619
179,Quả táo,Fruits,383,32.6,8.3,32.4,7.7,13.6,86,115,Bữa trưa,507
92,Mì ống,Grains,273,19.2,73.7,24.5,8,4,742,142,Bữa phụ,499
757,Quả nho,Fruits,472,20.5,80.4,29,8.7,39.8,446,93,Bữa phụ,581
342,Mì ống,Grains,190,35.1,69.5,35.1,9.9,33.7,146,117,Bữa trưa,967
669,Quả cam,Fruits,566,6.6,19.3,29,2.6,47.1,959,259,Bữa tối,307
999,Sữa lắc,Beverages,464,14.8,60.8,33.2,6.4,40.4,818,299,Bữa tối,377
432,Nước,Beverages,599,23.4,73.6,46.2,0.6,39,609,282,Bữa sáng,334
238,Mì ống,Grains,386,10.7,51.3,26.4,0.1,48.7,723,87,Bữa sáng,955
881,Trà xanh,Beverages,78,14,6.5,46.7,4.4,0,384,155,Bữa phụ,782
489,Quinoa,Grains,100,47.4,95.4,31.3,9.3,46.6,200,199,Bữa phụ,603
960,Nước cam,Beverages,446,22.3,8.9,9.5,1.3,1.3,361,152,Bữa tối,861
892,Nước cam,Beverages,555,20.4,99.1,6.5,0.3,35.5,681,168,Bữa sáng,508
160,Sữa lắc,Beverages,193,19.8,72.8,6.8,9.4,43.5,208,273,Bữa phụ,572
985,Da ua,Dairy,506,26.9,7.7,16,6.5,30.8,37,113,Bữa phụ,451
174,Nước,Beverages,297,4.3,23.6,20.4,6.6,49.1,49,230,Bữa sáng,137
840,Trà xanh,Beverages,304,2.2,10,23.6,0.9,24.1,337,56,Bữa trưa,651
168,Cà chua,Vegetables,529,12.8,70.9,15.1,9.1,5,937,85,Bữa tối,931
814,Ức gà,Meat,70,35.3,38.4,18.7,2.2,35.2,672,250,Bữa trưa,323
97,Quinoa,Grains,359,14,99.3,46.6,4,20.4,269,191,Bữa sáng,143
472,Sữa,Dairy,437,2.2,73.9,19.1,3.7,41,998,238,Bữa trưa,630
128,Cá hồi,Meat,471,40.4,70.8,10.7,7.9,1.6,359,31,Bữa sáng,829
18,Cà phê,Beverages,497,22.7,5.7,4,9.1,33.9,564,213,Bữa trưa,235
6,Yến mạch,Grains,277,14.9,77.9,42,8.3,48.1,900,230,Bữa tối,825
993,Cà phê,Beverages,441,46.2,80.7,35.8,8.1,17.9,959,255,Bữa tối,541
374,Mì ống,Grains,290,14.1,68.7,14.7,1.6,42,865,40,Bữa sáng,245
127,Quả cam,Fruits,421,37.6,95.3,26,10,36.9,444,297,Bữa tối,844
737,Mì ống,Grains,224,31.7,57.8,24.4,6.9,27.8,759,75,Bữa tối,800
963,Trứng,Meat,321,44.9,99.1,6.9,3.2,48,478,5,Bữa phụ,982
727,Phô mai,Dairy,409,19.9,36.2,22.9,6.3,1.6,695,124,Bữa trưa,389
698,Cà rốt,Vegetables,493,32,14.1,46.1,7.6,40.1,67,72,Bữa trưa,468
675,Bơ,Dairy,520,12.7,99.4,25.8,8,44.2,512,99,Bữa sáng,860
926,Rau chân vịt,Vegetables,107,3.7,43.2,26.6,6.8,7.6,188,12,Bữa phụ,146
122,Chip,Snack,444,12,32.8,15,8.9,37.7,402,82,Bữa sáng,448
376,Sữa lắc,Beverages,549,2.5,89,18,6.3,33.6,54,180,Bữa tối,958
867,Sôcôla,Snack,485,36,59.4,36.4,7.5,1.2,56,54,Bữa tối,242
