id,user_query,category,answer
377,kế hoạch ăn uống eat clean cho dân văn phòng lười nấu?,meal_plan,Thực đơn diet hôm nay: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
378,Ăn chuối nhiều có tốt không?,nutrition_fact,"Chào bạn, theo dữ liệu thì món chuối chứa khoảng 546 calo/100g."
379,chế độ ăn kiêng khem cho bệnh nhân tiểu đường.,meal_plan,Gợi ý bữa ăn an toàn: Sáng: Phở gạo lứt ức gà. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
380,Lên lịch ăn uống để tăng cân đón Tết giúp mình.,meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
381,Cần tìm kế hoạch ăn uống giảm cân ít tốn kém sinh viên.,meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
382,Có kế hoạch ăn uống nào giúp lên ký cấp tốc không shop?,meal_plan,Thực đơn xả cơ: Sáng: Xôi gà xá xíu. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
383,muốn có người mới cái chế độ ăn giảm cân gấp gấp.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
384,"chuyên gia ơi, chị muốn xuống ký, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
385,Lên lịch ăn uống để thoát gầy đón Tết giúp em.,meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
386,bữa ăn kiêng khem cho bệnh nhân béo phì.,meal_plan,Thực đơn lành mạnh: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
387,phở bò bao nhiêu calo thế shop?,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 200 calo/100g."
388,"Bố anh bị gout, xin kế hoạch ăn uống an toàn.",meal_plan,Menu thanh đạm: Sáng: Cháo yến mạch nấu rau củ. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Rau củ kho chay. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
389,"chị gầy quá, tư vấn kế hoạch ăn uống tăng cân với.",meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Mì xào bò rau cải. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
390,bữa ăn eat clean cho dân văn phòng lười nấu?,meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
391,"Bố tớ bị gout, xin menu an toàn.",meal_plan,Thực đơn lành mạnh: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Salad dưa chuột cà chua. Bữa phụ: Trà hoa cúc. (Nhớ uống đủ 2 lít nước nhé!)
392,muốn có anh cái kế hoạch ăn uống xuống ký nhanh giúp em.,meal_plan,Thực đơn diet hôm nay: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
393,"Đang siết mỡ mà đói quá, lên giúp menu chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
394,"Bố chị bị đau dạ dày, xin bữa ăn an toàn.",meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Phở gạo lứt ức gà. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Trà hoa cúc. (Nhớ uống đủ 2 lít nước nhé!)
395,mì tôm bao nhiêu calo thế admin?,nutrition_fact,"Chào bạn, theo dữ liệu thì món mì tôm chứa khoảng 556 calo/100g."
396,cơm tấm bao nhiêu calo thế admin?,nutrition_fact,"Chào bạn, theo dữ liệu thì món cơm tấm chứa khoảng 211 calo/100g."
397,"người mới gầy quá, cho xin chế độ ăn thoát gầy với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
398,cho xin em cái kế hoạch ăn uống xuống ký nhanh giúp em.,meal_plan,Lịch ăn giảm mỡ: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
399,Có bữa ăn nào giúp tăng cơ cấp tốc không ad?,meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
400,tư vấn người mới cái thực đơn giảm béo cứu với.,meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
401,Check calo món sữa chua giùm chị.,nutrition_fact,"Chào bạn, theo dữ liệu thì món sữa chua chứa khoảng 619 calo/100g."
402,"admin ơi, tôi muốn siết mỡ, ăn uống thế nào?",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
403,"Vừa ăn sữa chua xong, sợ béo quá cứu tôi.",nutrition_fact,"Chào bạn, theo dữ liệu thì món sữa chua chứa khoảng 655 calo/100g."
404,Có lịch ăn nào giúp tăng cơ cấp tốc không shop?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
405,tư vấn em cái menu diet gấp gấp.,meal_plan,"Thực đơn diet hôm nay: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
406,"mẹ bỉm gầy quá, muốn có menu tăng cơ với.",meal_plan,Kế hoạch tăng cân: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Mì xào bò rau cải. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
407,"Đang eat clean mà đói quá, làm cho kế hoạch ăn uống chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
408,làm cho cháu cái menu diet cứu với.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
409,muốn có chị cái bữa ăn diet gấp gấp.,meal_plan,"Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
410,"Đang eat clean mà đói quá, lên giúp lịch ăn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
411,"bác sĩ ơi, anh muốn siết mỡ, ăn uống thế nào?",meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
412,"Đang diet mà đói quá, muốn có menu chống đói.",meal_plan,Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
413,"ad ơi, tôi muốn giảm cân, ăn uống thế nào?",meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
414,chế độ ăn béo lên cho người tập gym?,meal_plan,Thực đơn xả cơ: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Gà rán và Cơm rang dương châu. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
415,"tớ gầy quá, làm cho bữa ăn lên ký với.",meal_plan,Thực đơn xả cơ: Sáng: Xôi gà xá xíu. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
416,"Vừa ăn cà phê xong, sợ béo quá cứu mình.",nutrition_fact,"Chào bạn, theo dữ liệu thì món cà phê chứa khoảng 642 calo/100g."
417,Có kế hoạch ăn uống nào giúp tăng cơ cấp tốc không admin?,meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Mì xào bò rau cải. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
418,"chuyên gia ơi, em muốn diet, ăn uống thế nào?",meal_plan,Thực đơn diet hôm nay: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
419,Chỉ em cách ăn để siết mỡ trong 1 tuần.,meal_plan,Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Bún chùm ngây thịt nạc. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
420,muốn có chị cái menu xuống ký gấp gấp.,meal_plan,Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
421,lên giúp tớ cái lịch ăn siết mỡ gấp gấp.,meal_plan,"Thực đơn diet hôm nay: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
422,Cần tìm chế độ ăn siết mỡ ít tốn kém sinh viên.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
423,"Bố tớ bị béo phì, xin menu an toàn.",meal_plan,Menu thanh đạm: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
424,"cháu gầy quá, cần menu thoát gầy với.",meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
425,lên giúp tớ cái lịch ăn eat clean cứu với.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
426,Cần tìm chế độ ăn diet ít tốn kém sinh viên.,meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
427,"mẹ bỉm gầy quá, gợi ý menu lên ký với.",meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
428,"Đang giảm béo mà đói quá, cần lịch ăn chống đói.",meal_plan,Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Bún chùm ngây thịt nạc. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
429,muốn có mình cái thực đơn giảm béo help me.,meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
430,Check calo món đậu hũ giùm tớ.,nutrition_fact,"Chào bạn, theo dữ liệu thì món đậu hũ chứa khoảng 667 calo/100g."
431,"em gầy quá, cho xin bữa ăn tăng cơ với.",meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Gà rán và Cơm rang dương châu. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
432,"tớ gầy quá, cho xin menu tăng cân với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
433,gợi ý em cái lịch ăn diet cần ngay.,meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
434,"Đang diet mà đói quá, làm cho lịch ăn chống đói.",meal_plan,"Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
435,"bác sĩ ơi, cháu muốn giảm cân, ăn uống thế nào?",meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
436,Check calo món bơ giùm người mới.,nutrition_fact,"Chào bạn, theo dữ liệu thì món bơ chứa khoảng 219 calo/100g."
437,"Đang diet mà đói quá, cần lịch ăn chống đói.",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
438,"Đang diet mà đói quá, gợi ý bữa ăn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
439,"mẹ bỉm gầy quá, lên giúp bữa ăn thoát gầy với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
440,"người mới gầy quá, làm cho chế độ ăn béo lên với.",meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Gà rán và Cơm rang dương châu. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
