User_ID,Food_Item,Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Cholesterol_mg,Meal_Type,Water_Intake_ml,Food_norm
501,Cá hồi,Meat,228,44.7,5.0,35.5,8.6,14.3,741,264,Bữa sáng,320,ca hoi
715,Da ua,Dairy,366,11.0,17.8,43.8,4.0,27.1,296,208,Bữa trưa,907,da ua
204,Quả nho,Fruits,268,36.0,99.6,18.6,8.5,19.6,919,170,Bữa tối,398,qua nho
802,Rau chân vịt,Vegetables,218,34.2,6.4,8.7,8.1,0.0,628,217,Bữa sáng,353,rau chan vit
831,Cà phê,Beverages,123,8.0,79.1,44.4,5.9,18.7,815,99,Bữa tối,778,ca phe
428,Cà rốt,Vegetables,147,37.4,50.3,39.7,5.5,12.1,838,252,Bữa sáng,100,ca rot
882,Cơm,Grains,451,8.6,82.4,8.5,6.6,24.7,321,154,Bữa trưa,622,com
206,Thịt lợn Chop,Meat,308,2.7,34.8,46.5,2.4,41.9,839,246,Bữa sáng,572,thit lon chop
696,Rau chân vịt,Vegetables,328,15.7,90.2,37.5,8.7,22.4,398,24,Bữa sáng,359,rau chan vit
924,Thịt lợn Chop,Meat,551,42.8,92.9,2.4,4.5,48.5,739,32,Bữa sáng,118,thit lon chop
732,Cơm,Grains,168,6.4,70.5,20.4,2.4,9.3,293,221,Bữa tối,982,com
352,Bỏng ngô,Snack,115,13.1,6.4,46.4,3.4,21.4,41,131,Bữa trưa,831,bong ngo
865,Cà chua,Vegetables,284,5.6,56.2,8.9,1.5,24.7,966,250,Bữa tối,366,ca chua
391,Paneer,Dairy,228,26.2,6.9,38.0,3.0,15.5,971,270,Bữa phụ,264,paneer
401,Sữa lắc,Beverages,369,26.8,94.5,48.3,8.0,8.1,407,171,Bữa tối,320,sua lac
12,Cơm,Grains,279,25.2,48.5,36.6,9.8,1.4,628,114,Bữa tối,613,com
851,Rau chân vịt,Vegetables,91,32.4,62.4,48.4,7.0,39.0,63,268,Bữa phụ,653,rau chan vit
518,Quả nho,Fruits,222,14.3,84.6,40.3,7.0,38.2,338,94,Bữa tối,643,qua nho
252,Cà rốt,Vegetables,559,22.0,45.9,8.3,7.3,26.1,79,48,Bữa tối,926,ca rot
764,Rau chân vịt,Vegetables,446,48.7,70.1,9.8,1.8,2.1,164,249,Bữa trưa,319,rau chan vit
200,Cơm,Grains,474,16.2,77.2,25.5,9.4,11.3,692,56,Bữa sáng,160,com
742,Paneer,Dairy,283,14.0,83.8,4.6,0.9,1.0,692,278,Bữa tối,224,paneer
35,Quả dâu,Fruits,559,2.6,96.6,18.2,9.1,19.7,599,297,Bữa trưa,264,qua dau
817,Quả nho,Fruits,536,11.6,59.8,9.8,0.5,45.4,983,76,Bữa phụ,892,qua nho
105,Yến mạch,Grains,538,21.4,69.0,4.2,5.6,8.1,946,298,Bữa sáng,112,yen mach
16,Chip,Snack,192,1.8,94.1,25.1,1.9,41.0,390,274,Bữa trưa,942,chip
894,Thịt lợn Chop,Meat,327,12.7,5.4,24.4,3.5,47.9,54,134,Bữa trưa,646,thit lon chop
483,Quả dâu,Fruits,158,8.6,30.3,8.2,3.3,4.1,0,153,Bữa trưa,248,qua dau
450,Quinoa,Grains,496,25.7,53.9,40.9,9.0,36.7,719,38,Bữa trưa,871,quinoa
267,Nước,Beverages,78,18.5,33.8,33.2,2.5,28.6,592,25,Bữa trưa,310,nuoc
633,Paneer,Dairy,321,21.6,66.7,39.7,2.7,6.5,191,157,Bữa phụ,268,paneer
335,Nước,Beverages,291,41.5,10.8,19.4,5.8,45.6,923,106,Bữa phụ,676,nuoc
938,Quả dâu,Fruits,518,26.3,51.9,29.0,2.3,8.4,56,117,Bữa phụ,615,qua dau
156,Thịt lợn Chop,Meat,188,34.9,97.4,39.6,9.6,6.9,365,141,Bữa sáng,883,thit lon chop
67,Cơm,Grains,533,45.2,12.0,38.3,4.1,44.8,21,294,Bữa trưa,175,com
1,Bánh mỳ,Grains,364,31.4,95.1,14.4,0.4,23.5,913,204,Bữa sáng,825,banh my
701,Trứng,Meat,442,3.4,88.5,25.2,0.9,48.0,560,257,Bữa tối,732,trung
227,Quả táo,Fruits,528,44.7,34.9,46.0,9.6,28.8,42,119,Bữa sáng,847,qua tao
131,Hạt,Snack,569,43.7,25.2,44.6,8.0,39.6,875,206,Bữa phụ,364,hat
661,Thịt lợn Chop,Meat,156,2.7,35.5,13.6,1.5,38.7,760,38,Bữa sáng,191,thit lon chop
399,Bỏng ngô,Snack,550,6.2,56.3,40.6,7.1,23.8,438,6,Bữa tối,595,bong ngo
693,Nước cam,Beverages,322,13.6,9.4,12.4,5.1,21.2,151,53,Bữa tối,922,nuoc cam
297,Trà xanh,Beverages,317,32.9,27.8,14.4,0.7,2.2,832,293,Bữa trưa,676,tra xanh
551,Da ua,Dairy,339,42.1,49.7,45.4,7.8,14.9,285,84,Bữa tối,994,da ua
511,Hạt,Snack,363,38.7,5.0,4.6,4.4,39.2,435,222,Bữa phụ,625,hat
848,Quả cam,Fruits,281,45.4,32.6,14.7,3.3,17.7,17,156,Bữa sáng,134,qua cam
834,Cơm,Grains,555,13.9,53.1,6.8,3.6,7.2,927,109,Bữa trưa,569,com
168,Cà phê,Beverages,119,46.9,16.6,8.5,6.5,32.8,389,118,Bữa sáng,884,ca phe
539,Da ua,Dairy,551,44.2,38.6,25.5,0.9,29.2,823,8,Bữa sáng,731,da ua
565,Cà rốt,Vegetables,171,8.5,5.2,30.1,7.2,47.9,170,280,Bữa sáng,855,ca rot
586,Cá hồi,Meat,494,33.1,92.0,46.6,3.6,30.3,156,55,Bữa tối,723,ca hoi
437,Paneer,Dairy,247,2.6,48.7,7.7,7.9,14.3,760,71,Bữa trưa,852,paneer
39,Thịt lợn Chop,Meat,363,19.8,84.7,16.4,3.6,46.1,595,54,Bữa sáng,664,thit lon chop
593,Khoai tây,Vegetables,242,11.6,97.5,14.1,4.4,32.9,505,92,Bữa phụ,485,khoai tay
738,Trứng,Meat,589,24.5,24.1,20.8,8.6,2.9,661,13,Bữa tối,248,trung
835,Yến mạch,Grains,264,16.7,11.1,4.1,2.6,16.7,195,169,Bữa tối,412,yen mach
937,Cà chua,Vegetables,402,2.4,77.0,25.6,4.2,21.6,883,0,Bữa phụ,735,ca chua
13,Chip,Snack,554,39.7,86.3,38.2,2.5,47.1,143,171,Bữa tối,980,chip
416,Yến mạch,Grains,572,42.3,29.4,40.5,1.8,29.1,139,202,Bữa sáng,513,yen mach
517,Quả nho,Fruits,154,35.6,48.7,2.1,1.4,37.3,594,8,Bữa tối,159,qua nho
132,Chuối,Fruits,217,1.5,89.4,19.5,0.3,40.3,656,115,Bữa phụ,116,chuoi
921,Sôcôla,Snack,51,44.7,53.3,34.5,2.1,39.9,604,78,Bữa phụ,328,socola
6,Da ua,Dairy,527,29.5,27.7,2.1,5.5,14.7,237,85,Bữa phụ,394,da ua
362,Bơ,Dairy,284,39.8,58.5,32.8,8.4,20.5,293,179,Bữa sáng,624,bo
501,Cà rốt,Vegetables,348,21.9,79.9,21.8,1.5,48.3,941,163,Bữa trưa,132,ca rot
675,Sữa lắc,Beverages,173,30.2,63.0,45.4,4.3,40.5,532,119,Bữa tối,840,sua lac
614,Sữa,Dairy,377,9.8,88.1,33.2,1.0,26.5,427,14,Bữa sáng,988,sua
439,Cà rốt,Vegetables,472,4.2,24.6,32.4,0.1,44.9,753,23,Bữa tối,898,ca rot
196,Quả cam,Fruits,131,40.3,29.3,38.3,6.7,5.9,863,277,Bữa tối,858,qua cam
223,Sôcôla,Snack,52,10.5,96.5,27.6,8.3,34.2,265,78,Bữa trưa,251,socola
221,Thịt bò bít tết,Meat,295,30.7,90.5,28.5,3.9,21.9,171,55,Bữa tối,181,thit bo bit tet
745,Hạt,Snack,370,25.3,18.0,18.2,8.3,15.8,140,148,Bữa phụ,125,hat
760,Da ua,Dairy,317,40.7,93.1,7.8,8.9,27.3,908,227,Bữa sáng,835,da ua
128,Quả nho,Fruits,145,47.2,25.9,12.3,3.2,40.9,805,105,Bữa phụ,936,qua nho
808,Khoai tây,Vegetables,512,5.0,57.1,34.9,1.8,32.3,692,271,Bữa trưa,456,khoai tay
319,Cà chua,Vegetables,199,35.9,81.1,17.7,1.7,20.0,981,231,Bữa sáng,820,ca chua
14,Chuối,Fruits,336,5.6,28.8,10.0,3.0,1.8,77,22,Bữa trưa,162,chuoi
320,Cá hồi,Meat,293,47.7,66.7,17.6,7.2,18.9,950,266,Bữa tối,480,ca hoi
8,Nước,Beverages,304,9.1,99.9,25.3,3.5,12.2,120,124,Bữa trưa,979,nuoc
245,Nước cam,Beverages,257,43.7,71.4,28.6,4.7,8.9,484,237,Bữa trưa,528,nuoc cam
240,Quả cam,Fruits,235,11.2,40.0,7.5,6.2,25.2,300,148,Bữa phụ,457,qua cam
25,Quả cam,Fruits,257,37.2,43.8,34.9,6.1,9.1,273,235,Bữa sáng,426,qua cam
372,Bánh mỳ,Grains,56,39.3,34.5,19.2,3.4,41.5,469,278,Bữa trưa,117,banh my
711,Bánh mỳ,Grains,108,6.1,27.0,13.1,0.3,18.1,505,15,Bữa tối,633,banh my
448,Bơ,Dairy,139,14.5,21.2,46.8,6.8,27.8,587,173,Bữa trưa,280,bo
383,Bánh mỳ,Grains,516,9.3,99.9,31.3,2.1,35.0,738,155,Bữa tối,988,banh my
326,Quả cam,Fruits,129,1.8,16.6,15.4,8.8,6.3,899,249,Bữa phụ,500,qua cam
47,Trứng,Meat,503,1.3,7.4,42.7,1.9,1.5,568,274,Bữa phụ,548,trung
976,Cà chua,Vegetables,583,8.7,71.4,43.4,6.7,19.1,701,51,Bữa trưa,710,ca chua
213,Quả dâu,Fruits,495,14.5,72.9,18.8,7.7,7.3,185,25,Bữa trưa,544,qua dau
541,Da ua,Dairy,558,45.8,84.8,18.9,4.4,19.6,120,187,Bữa phụ,654,da ua
947,Cà phê,Beverages,595,12.1,96.6,11.3,4.2,7.6,868,231,Bữa tối,693,ca phe
840,Quả dâu,Fruits,517,13.6,36.5,12.8,2.3,13.9,469,60,Bữa sáng,910,qua dau
224,Bông cải xanh,Vegetables,437,9.7,36.7,10.7,5.7,30.6,812,88,Bữa sáng,695,bong cai xanh
943,Bông cải xanh,Vegetables,584,49.2,50.1,36.1,0.1,47.8,477,219,Bữa trưa,175,bong cai xanh
805,Paneer,Dairy,395,45.5,12.6,32.4,4.1,16.9,413,57,Bữa tối,921,paneer
470,Sữa,Dairy,504,16.8,53.9,5.5,1.1,14.5,896,28,Bữa trưa,650,sua
754,Khoai tây,Vegetables,393,33.9,23.7,8.4,7.4,5.8,535,70,Bữa sáng,825,khoai tay
343,Phô mai,Dairy,337,5.1,65.1,49.6,2.8,37.2,395,54,Bữa trưa,119,pho mai
708,Cà chua,Vegetables,109,24.9,54.8,12.5,6.5,48.6,352,112,Bữa tối,870,ca chua
953,Cà chua,Vegetables,562,18.8,14.9,23.2,4.6,37.1,899,139,Bữa trưa,542,ca chua
414,Khoai tây,Vegetables,543,6.0,86.3,22.4,0.0,36.3,974,290,Bữa sáng,505,khoai tay
709,Thịt lợn Chop,Meat,200,16.9,66.1,24.0,7.0,46.4,47,216,Bữa sáng,249,thit lon chop
565,Bánh mỳ,Grains,287,21.9,25.0,26.4,8.9,12.8,447,248,Bữa trưa,938,banh my
611,Bông cải xanh,Vegetables,389,28.7,11.5,24.3,4.0,21.5,260,245,Bữa phụ,516,bong cai xanh
505,Da ua,Dairy,518,14.6,66.1,40.7,7.9,3.0,256,210,Bữa tối,194,da ua
191,Nước,Beverages,467,43.0,29.1,27.1,4.2,25.7,555,92,Bữa trưa,820,nuoc
46,Thịt lợn Chop,Meat,251,24.7,28.7,14.9,8.1,45.2,216,130,Bữa sáng,107,thit lon chop
421,Quả dâu,Fruits,215,43.6,20.5,44.8,1.6,41.8,138,68,Bữa phụ,230,qua dau
806,Chuối,Fruits,335,15.7,68.2,11.0,4.3,47.2,935,9,Bữa phụ,701,chuoi
956,Bơ,Dairy,237,39.8,35.5,22.1,5.3,15.9,586,298,Bữa phụ,350,bo
218,Cá hồi,Meat,487,4.7,56.4,1.4,8.4,34.6,246,253,Bữa trưa,188,ca hoi
120,Sữa lắc,Beverages,421,13.5,89.1,7.1,7.7,39.3,708,49,Bữa sáng,427,sua lac
28,Phô mai,Dairy,278,8.8,7.6,24.1,8.6,7.9,283,275,Bữa tối,912,pho mai
736,Cà phê,Beverages,582,5.5,13.9,4.0,9.8,26.2,983,277,Bữa phụ,975,ca phe
499,Da ua,Dairy,245,1.9,86.6,28.5,5.5,24.1,225,214,Bữa tối,949,da ua
375,Sữa,Dairy,52,15.8,58.7,12.3,5.4,33.1,162,248,Bữa trưa,126,sua
322,Sữa,Dairy,362,33.0,70.9,24.7,0.6,30.9,48,0,Bữa phụ,440,sua
785,Quinoa,Grains,78,11.4,92.0,36.4,7.5,47.0,196,114,Bữa trưa,270,quinoa
803,Chuối,Fruits,428,15.9,88.3,44.2,6.4,33.9,589,188,Bữa sáng,722,chuoi
921,Cá hồi,Meat,587,2.2,61.7,45.1,7.1,41.3,339,67,Bữa sáng,779,ca hoi
121,Quả dâu,Fruits,74,18.4,54.3,13.3,4.1,22.1,484,174,Bữa tối,932,qua dau
815,Hạt,Snack,537,26.6,93.8,25.9,3.7,22.4,503,200,Bữa sáng,429,hat
532,Sữa lắc,Beverages,600,39.4,74.9,41.7,4.5,46.8,351,153,Bữa phụ,282,sua lac
191,Chip,Snack,161,12.2,21.8,38.5,4.6,16.6,647,198,Bữa trưa,233,chip
199,Cookie,Snack,332,40.0,70.4,44.3,0.1,36.1,13,159,Bữa phụ,589,cookie
720,Thịt lợn Chop,Meat,140,46.3,50.0,10.0,4.9,9.4,395,60,Bữa phụ,910,thit lon chop
641,Chuối,Fruits,411,17.8,53.7,43.0,3.2,12.5,497,12,Bữa phụ,260,chuoi
353,Trà xanh,Beverages,379,20.9,42.1,35.9,6.0,1.7,238,101,Bữa trưa,763,tra xanh
637,Hạt,Snack,517,22.5,79.2,27.7,6.9,49.3,842,290,Bữa sáng,657,hat
858,Bông cải xanh,Vegetables,200,31.2,7.9,17.9,1.3,9.5,383,113,Bữa sáng,821,bong cai xanh
352,Paneer,Dairy,345,24.1,66.1,45.1,2.2,40.2,161,115,Bữa tối,869,paneer
401,Ức gà,Meat,298,42.6,47.5,14.2,5.0,26.3,800,14,Bữa tối,392,uc ga
868,Bỏng ngô,Snack,415,31.5,33.9,48.6,1.9,29.6,326,187,Bữa sáng,405,bong ngo
476,Cơm,Grains,152,35.0,46.4,23.8,9.4,25.8,62,170,Bữa tối,217,com
434,Bơ,Dairy,381,39.6,78.1,32.1,0.8,39.0,134,87,Bữa phụ,678,bo
691,Thịt lợn Chop,Meat,328,23.2,20.3,23.2,6.7,46.7,677,68,Bữa trưa,963,thit lon chop
415,Yến mạch,Grains,329,6.9,77.9,22.1,0.4,3.2,158,81,Bữa phụ,806,yen mach
95,Cà chua,Vegetables,495,20.4,77.7,12.1,0.7,15.7,685,124,Bữa tối,218,ca chua
316,Phô mai,Dairy,557,37.9,31.5,49.3,3.6,7.4,986,139,Bữa trưa,381,pho mai
926,Quả dâu,Fruits,149,39.2,41.3,19.1,0.6,42.9,390,53,Bữa tối,701,qua dau
807,Nước cam,Beverages,578,22.4,15.2,2.0,9.3,8.6,951,183,Bữa phụ,722,nuoc cam
209,Bông cải xanh,Vegetables,165,12.8,23.4,36.8,6.6,41.7,19,300,Bữa trưa,152,bong cai xanh
403,Hạt,Snack,566,7.7,52.9,12.6,10.0,22.0,980,285,Bữa phụ,735,hat
573,Quả dâu,Fruits,269,46.0,95.8,24.9,8.5,35.0,267,256,Bữa trưa,757,qua dau
482,Quinoa,Grains,263,8.4,76.9,16.4,5.4,9.6,26,5,Bữa tối,295,quinoa
387,Mì ống,Grains,463,7.6,53.5,45.4,0.6,23.8,794,70,Bữa phụ,475,mi ong
186,Sôcôla,Snack,420,34.1,41.2,39.4,4.7,41.6,269,146,Bữa sáng,568,socola
919,Nước cam,Beverages,148,49.8,35.0,44.8,2.2,40.2,598,202,Bữa trưa,716,nuoc cam
973,Sữa,Dairy,66,7.1,62.3,41.9,5.2,31.5,783,143,Bữa phụ,612,sua
278,Thịt lợn Chop,Meat,585,49.7,12.0,4.9,1.5,5.2,624,163,Bữa tối,616,thit lon chop
365,Quả táo,Fruits,161,44.8,22.6,9.1,5.7,17.6,453,293,Bữa sáng,771,qua tao
182,Cookie,Snack,546,48.6,76.7,37.2,2.9,8.6,495,166,Bữa phụ,536,cookie
795,Quả cam,Fruits,347,36.0,8.5,29.5,0.3,48.7,462,238,Bữa tối,745,qua cam
276,Trứng,Meat,207,15.0,68.8,31.7,9.8,1.6,376,266,Bữa phụ,296,trung
890,Quả cam,Fruits,595,36.0,14.1,37.0,7.4,36.7,95,99,Bữa tối,861,qua cam
896,Rau chân vịt,Vegetables,271,38.9,62.5,44.1,3.9,15.5,853,196,Bữa phụ,241,rau chan vit
339,Cookie,Snack,596,27.2,57.8,33.1,8.5,38.3,89,152,Bữa trưa,869,cookie
167,Cà chua,Vegetables,296,9.8,11.4,7.3,8.9,3.4,382,272,Bữa tối,124,ca chua
588,Quả táo,Fruits,510,32.1,83.8,21.5,6.5,16.4,422,267,Bữa phụ,529,qua tao
973,Quả cam,Fruits,436,41.3,74.7,45.8,4.2,25.4,722,166,Bữa sáng,485,qua cam
73,Cơm,Grains,64,48.2,90.0,10.8,3.2,5.9,316,5,Bữa phụ,562,com
907,Quả cam,Fruits,507,46.7,59.8,7.2,4.0,23.5,697,27,Bữa tối,224,qua cam
943,Bơ,Dairy,114,45.8,13.1,33.2,3.0,38.4,540,239,Bữa tối,765,bo
906,Quả nho,Fruits,485,40.6,95.1,4.9,3.1,1.7,433,228,Bữa phụ,537,qua nho
883,Nước,Beverages,235,25.1,73.2,41.4,6.6,45.8,927,177,Bữa trưa,209,nuoc
714,Quả cam,Fruits,321,14.1,69.7,25.8,1.4,49.7,522,223,Bữa tối,791,qua cam
845,Cookie,Snack,235,21.0,67.2,22.7,9.9,42.9,947,266,Bữa trưa,952,cookie
310,Ức gà,Meat,164,11.6,38.4,27.9,1.6,26.1,344,272,Bữa trưa,900,uc ga
111,Quả cam,Fruits,282,1.7,61.1,5.2,8.4,14.3,798,245,Bữa phụ,541,qua cam
310,Quả nho,Fruits,554,45.9,89.6,39.3,1.9,41.2,609,32,Bữa tối,618,qua nho
579,Trà xanh,Beverages,523,16.4,72.3,35.5,5.7,0.9,533,179,Bữa sáng,151,tra xanh
995,Phô mai,Dairy,428,32.1,51.8,33.6,9.1,24.8,438,222,Bữa tối,915,pho mai
931,Thịt lợn Chop,Meat,346,31.6,11.4,30.7,2.8,12.7,950,300,Bữa phụ,963,thit lon chop
840,Cà chua,Vegetables,330,42.3,87.0,12.8,2.9,28.6,701,108,Bữa trưa,967,ca chua
886,Quinoa,Grains,358,17.6,76.8,9.9,4.9,36.6,147,206,Bữa sáng,524,quinoa
219,Thịt bò bít tết,Meat,331,39.0,8.7,13.5,3.6,26.0,706,189,Bữa tối,589,thit bo bit tet
854,Trứng,Meat,289,21.1,43.0,3.8,2.6,27.0,775,74,Bữa sáng,374,trung
959,Bông cải xanh,Vegetables,440,41.8,11.3,36.6,5.7,35.4,805,293,Bữa tối,576,bong cai xanh
105,Chip,Snack,131,20.9,14.5,13.1,8.5,2.5,834,163,Bữa sáng,737,chip
35,Rau chân vịt,Vegetables,465,14.1,69.6,49.9,7.9,46.6,701,269,Bữa tối,976,rau chan vit
922,Trứng,Meat,70,29.8,47.5,31.5,9.1,18.2,456,282,Bữa tối,390,trung
269,Thịt bò bít tết,Meat,463,38.3,32.0,46.2,1.6,20.1,789,265,Bữa tối,869,thit bo bit tet
858,Phô mai,Dairy,324,32.1,77.7,19.4,9.0,47.9,292,245,Bữa tối,822,pho mai
986,Quinoa,Grains,368,46.0,99.1,29.0,4.9,49.8,284,189,Bữa tối,318,quinoa
536,Rau chân vịt,Vegetables,193,28.4,6.1,31.8,0.8,5.0,432,49,Bữa trưa,230,rau chan vit
325,Quả cam,Fruits,396,17.6,45.5,43.4,0.6,18.6,377,283,Bữa trưa,990,qua cam
237,Thịt lợn Chop,Meat,260,16.3,26.2,22.5,0.4,34.5,696,279,Bữa tối,999,thit lon chop
687,Quả cam,Fruits,342,38.2,22.9,33.2,2.6,36.3,292,202,Bữa tối,864,qua cam
829,Sữa,Dairy,307,35.5,30.3,32.6,5.3,20.1,878,1,Bữa trưa,964,sua
314,Khoai tây,Vegetables,58,24.8,59.5,39.5,0.0,7.5,175,282,Bữa trưa,555,khoai tay
111,Chuối,Fruits,516,34.9,49.9,5.3,8.6,27.3,15,236,Bữa sáng,678,chuoi
626,Thịt lợn Chop,Meat,543,21.5,14.7,17.5,9.7,42.0,97,270,Bữa phụ,318,thit lon chop
341,Nước cam,Beverages,497,17.4,99.3,15.9,7.7,6.0,435,41,Bữa trưa,378,nuoc cam
258,Nước cam,Beverages,515,45.5,60.7,36.4,5.8,45.6,648,173,Bữa phụ,341,nuoc cam
223,Quả nho,Fruits,391,20.8,87.5,9.9,8.8,0.0,389,242,Bữa tối,612,qua nho
107,Sữa lắc,Beverages,566,27.2,48.8,23.4,9.9,39.8,610,101,Bữa phụ,725,sua lac
557,Cookie,Snack,144,17.4,39.1,7.7,5.6,49.3,13,278,Bữa phụ,608,cookie
471,Nước cam,Beverages,175,29.6,99.4,39.4,5.9,3.1,165,70,Bữa phụ,541,nuoc cam
85,Nước cam,Beverages,368,41.2,51.4,16.3,3.3,26.9,654,97,Bữa phụ,986,nuoc cam
222,Chuối,Fruits,307,1.5,74.4,46.6,4.2,37.4,158,260,Bữa phụ,488,chuoi
910,Trà xanh,Beverages,582,1.7,44.7,2.6,5.9,37.2,541,237,Bữa sáng,726,tra xanh
694,Quả nho,Fruits,245,41.3,95.0,29.0,6.5,23.7,940,95,Bữa phụ,554,qua nho
528,Khoai tây,Vegetables,313,19.5,39.0,16.1,1.3,27.4,298,167,Bữa phụ,508,khoai tay
403,Quả táo,Fruits,445,3.3,88.9,26.4,2.6,1.5,412,21,Bữa sáng,445,qua tao
347,Nước cam,Beverages,430,49.1,49.8,24.8,8.4,0.4,169,174,Bữa tối,856,nuoc cam
739,Yến mạch,Grains,243,6.7,40.3,28.8,5.6,29.0,399,3,Bữa tối,373,yen mach
424,Yến mạch,Grains,546,36.2,81.9,42.2,4.3,27.8,778,67,Bữa trưa,341,yen mach
137,Ức gà,Meat,51,31.9,91.6,43.2,6.3,38.6,326,0,Bữa tối,517,uc ga
17,Trà xanh,Beverages,280,1.2,65.5,40.5,9.8,48.2,896,17,Bữa tối,736,tra xanh
461,Thịt bò bít tết,Meat,243,21.5,22.2,32.7,9.3,5.8,791,234,Bữa trưa,693,thit bo bit tet
152,Quả dâu,Fruits,421,31.4,42.1,14.3,9.4,8.7,631,82,Bữa sáng,977,qua dau
144,Quả nho,Fruits,366,29.6,64.2,26.6,7.1,15.0,757,169,Bữa trưa,448,qua nho
320,Bơ,Dairy,426,10.5,67.6,13.8,8.7,2.5,820,289,Bữa sáng,497,bo
915,Chuối,Fruits,204,28.2,62.7,40.3,9.9,31.8,12,53,Bữa trưa,402,chuoi
736,Sữa lắc,Beverages,225,40.6,97.0,8.3,3.2,47.4,410,114,Bữa trưa,806,sua lac
188,Cà chua,Vegetables,307,20.1,11.0,21.9,2.8,16.4,5,96,Bữa tối,186,ca chua
284,Bánh mỳ,Grains,405,30.0,68.0,35.0,3.9,49.3,425,195,Bữa trưa,221,banh my
265,Mì ống,Grains,362,6.3,53.9,15.0,9.3,40.5,702,206,Bữa tối,220,mi ong
456,Bông cải xanh,Vegetables,234,41.8,82.1,24.4,4.8,36.7,360,69,Bữa sáng,144,bong cai xanh
124,Chip,Snack,437,25.6,68.2,34.1,1.8,17.9,530,245,Bữa sáng,236,chip
192,Quả táo,Fruits,185,46.2,82.6,35.5,3.8,36.2,287,180,Bữa tối,572,qua tao
477,Chuối,Fruits,101,20.5,91.9,37.3,0.1,25.8,997,14,Bữa sáng,177,chuoi
207,Sôcôla,Snack,210,6.7,19.3,43.4,8.8,12.2,288,69,Bữa trưa,885,socola
731,Cà rốt,Vegetables,74,22.1,88.7,23.3,8.3,17.3,522,68,Bữa tối,821,ca rot
324,Phô mai,Dairy,393,10.7,78.6,36.3,5.6,5.2,631,271,Bữa trưa,868,pho mai
682,Bông cải xanh,Vegetables,580,39.1,63.0,8.2,5.2,11.8,376,132,Bữa sáng,433,bong cai xanh
907,Cà rốt,Vegetables,383,47.1,34.9,19.5,8.9,9.4,190,298,Bữa tối,917,ca rot
606,Quinoa,Grains,71,22.0,41.0,15.5,0.4,29.6,656,115,Bữa sáng,749,quinoa
221,Thịt lợn Chop,Meat,361,32.7,9.5,37.0,2.3,33.9,921,79,Bữa trưa,488,thit lon chop
60,Hạt,Snack,325,39.1,93.2,48.2,1.8,7.2,98,25,Bữa sáng,608,hat
958,Cà rốt,Vegetables,161,49.5,35.7,39.5,4.8,15.9,649,171,Bữa sáng,388,ca rot
492,Bơ,Dairy,95,48.9,6.2,11.1,9.1,42.9,414,257,Bữa phụ,517,bo
466,Quả táo,Fruits,378,11.4,98.3,9.8,9.9,11.9,206,77,Bữa tối,484,qua tao
148,Trứng,Meat,265,23.2,51.7,44.7,2.1,14.7,811,169,Bữa phụ,242,trung
768,Bánh mỳ,Grains,75,2.0,96.5,48.1,1.7,9.2,538,85,Bữa tối,719,banh my
12,Chuối,Fruits,244,26.1,38.5,32.6,5.4,48.9,544,107,Bữa sáng,220,chuoi
569,Bông cải xanh,Vegetables,298,41.0,63.3,7.6,2.3,40.7,85,55,Bữa phụ,705,bong cai xanh
463,Trà xanh,Beverages,166,48.5,20.2,14.3,9.8,0.5,542,45,Bữa trưa,968,tra xanh
68,Quả dâu,Fruits,235,48.1,54.1,14.4,4.9,30.4,283,253,Bữa tối,165,qua dau
783,Cookie,Snack,356,29.9,24.1,14.3,1.3,12.7,357,277,Bữa sáng,278,cookie
635,Cà rốt,Vegetables,400,31.1,45.5,37.7,7.9,47.6,332,252,Bữa tối,411,ca rot
739,Rau chân vịt,Vegetables,137,12.4,26.3,15.3,4.3,44.6,518,35,Bữa phụ,967,rau chan vit
778,Quinoa,Grains,379,45.9,30.7,14.8,0.2,39.7,428,150,Bữa phụ,479,quinoa
645,Cá hồi,Meat,196,46.4,44.4,39.5,9.9,44.4,403,96,Bữa phụ,949,ca hoi
371,Bánh mỳ,Grains,66,34.2,58.7,23.3,6.1,24.3,636,13,Bữa trưa,380,banh my
893,Sữa lắc,Beverages,463,22.9,57.1,49.8,6.7,44.7,249,275,Bữa phụ,204,sua lac
980,Nước cam,Beverages,88,46.2,60.0,41.4,7.3,37.5,499,198,Bữa tối,397,nuoc cam
519,Ức gà,Meat,98,5.2,47.4,23.6,0.1,0.2,432,238,Bữa tối,845,uc ga
330,Bông cải xanh,Vegetables,371,45.4,95.9,12.9,5.3,9.1,548,235,Bữa sáng,637,bong cai xanh
475,Bơ,Dairy,122,28.2,59.7,22.7,0.3,5.3,337,119,Bữa sáng,261,bo
608,Trà xanh,Beverages,241,49.4,68.7,26.0,2.7,26.3,374,85,Bữa sáng,448,tra xanh
576,Quinoa,Grains,278,4.5,5.4,9.9,3.2,22.0,853,100,Bữa sáng,729,quinoa
63,Bông cải xanh,Vegetables,319,47.8,6.7,2.2,0.4,12.6,10,50,Bữa trưa,778,bong cai xanh
688,Rau chân vịt,Vegetables,486,40.2,89.4,37.5,4.7,24.4,850,70,Bữa trưa,858,rau chan vit
135,Sữa,Dairy,174,49.7,40.2,36.4,3.9,7.0,946,250,Bữa phụ,863,sua
